TrackerID,FMSID,Title,Summary,CurrentPhase,DesignPercentComplete,ProcurementPercentComplete,ConstructionPercentComplete,DesignStart,DesignProjectedCompletion,DesignAdjustedCompletion,DesignActualCompletion,ProcurementStart,ProcurementProjectedCompletion,ProcurementAdjustedCompletion,ProcurementActualCompletion,ConstructionStart,ConstructionProjectedCompletion,ConstructionAdjustedCompletion,ConstructionActualCompletion,TotalFunding,ProjectLiaison,LastUpdated,FundingSource,name,ParkID,Latitude,Longitude,Borough
"9,834",,William F. Moore Park Reconstruction,This project will reconstruct William F. Moore Park.,proposed,0,0,0,,,,,,,,,,,,,Between $3 million and $5 million,Joanne Amagrande,12/20/2021 12:00:00 AM,"Borough President, City Council","Corona Avenue, 51st Avenue, 108th Street",Q029,40.743673,-73.855504,Queens
"1,209,111",846 P-6PVMNT2,William F. Passannante Ballfield Pavement Reconstruction,This project will reconstruct pavements at William F. Passannante Ballfield.,construction,100,100,0,08/01/2019 12:00:00 AM,03/01/2020 12:00:00 AM,,04/01/2020 12:00:00 AM,09/01/2019 12:00:00 AM,02/01/2020 12:00:00 AM,,03/01/2020 12:00:00 AM,,,,,"$850,000",Cristin Leoutsakos,12/20/2021 12:00:00 AM,Mayoral,,M120A,40.728565,-74.002229,Manhattan
"9,968",,William McCray Playground Reconstruction,This project will reconstruct William McCray Playground.,proposed,0,0,0,,,,,,,,,,,,,Between $5 million and $10 million,Steve Simon,12/20/2021 12:00:00 AM,"Mayoral, Borough President, City Council",Located at West 138th Street between 5th Avenue and Malcolm X Boulevard,M110,40.815592,-73.937865,Manhattan
"9,223",846 P-201WILL,William Sheridan Playground Reconstruction,This project will reconstruct William Sheridan Playground.,procurement,100,85,0,10/01/2018 12:00:00 AM,10/01/2019 12:00:00 AM,01/01/2020 12:00:00 AM,01/01/2020 12:00:00 AM,01/01/2020 12:00:00 AM,10/01/2020 12:00:00 AM,01/01/2022 12:00:00 AM,,,,,,Between $5 million and $10 million,Davey Ives,12/20/2021 12:00:00 AM,Mayoral,"Grand Street, Wythe Avenue, South 1st Street",B124,40.715203,-73.964099,Brooklyn
"7,106",846 P-107WBSK,Williamsbridge Oval Skate Park Construction,This project will construct a new skate park at Williamsbridge Oval.,completed,100,100,100,05/01/2015 12:00:00 AM,05/01/2016 12:00:00 AM,06/01/2016 12:00:00 AM,06/01/2016 12:00:00 AM,06/01/2016 12:00:00 AM,03/01/2017 12:00:00 AM,01/01/2018 12:00:00 AM,01/01/2018 12:00:00 AM,02/01/2018 12:00:00 AM,02/01/2019 12:00:00 AM,07/01/2019 12:00:00 AM,07/01/2019 12:00:00 AM,"$977,000",Michelle Martell,12/20/2021 12:00:00 AM,"Mayoral, City Council",Reservoir Oval East between Holt Place and Reservoir Place,X104,40.8776275,-73.87738583,Bronx
"5,064",846 P-6REC11A,Bronx and Manhattan Recreation and Nature Center HVAC Repair (CNYG-1810MA),This project will reconstruct the HVAC systems for recreation centers and nature centers at parks locations in the Bronx and Manhattan.,completed,100,100,100,02/01/2010 12:00:00 AM,,,11/01/2011 12:00:00 AM,11/01/2011 12:00:00 AM,07/01/2012 12:00:00 AM,,02/01/2013 12:00:00 AM,04/01/2013 12:00:00 AM,03/01/2016 12:00:00 AM,12/01/2017 12:00:00 AM,07/01/2015 12:00:00 AM,"$610,000",Cristin Leoutsakos,12/20/2021 12:00:00 AM,"Mayoral, City Council","Van Cortlandt Ave. East, Resevoir Oval E",X104,40.876702,-73.878612,Bronx
"5,345",846 P-1CRO17A,Williamsbridge Oval Recreation Building Reconstruction,This project will reconstruct the recreation building at Williamsbridge Oval Park.,completed,100,100,100,05/01/2007 12:00:00 AM,09/01/2007 12:00:00 AM,05/01/2008 12:00:00 AM,05/01/2008 12:00:00 AM,05/01/2008 12:00:00 AM,02/01/2009 12:00:00 AM,08/01/2009 12:00:00 AM,08/01/2009 12:00:00 AM,04/01/2010 12:00:00 AM,05/01/2011 12:00:00 AM,11/01/2013 12:00:00 AM,11/01/2013 12:00:00 AM,"$5,556,000",Michelle Martell,12/20/2021 12:00:00 AM,Mayoral,Van Cortlandt Avenue East and Reservoir Oval,X104,40.876641,-73.878567,Bronx
"1,040,111",846 P-6ROOF15,Willis Playground Comfort Station Roof Reconstruction,This project will reconstruct the roof at the comfort station in Willis Playground.,completed,100,100,100,11/01/2015 12:00:00 AM,02/01/2016 12:00:00 AM,,12/01/2015 12:00:00 AM,04/01/2016 12:00:00 AM,09/01/2016 12:00:00 AM,,06/01/2016 12:00:00 AM,09/01/2016 12:00:00 AM,10/01/2016 12:00:00 AM,,10/01/2016 12:00:00 AM,"$74,000",Cristin Leoutsakos,12/20/2021 12:00:00 AM,Mayoral,,X217,40.810542,-73.923062,Bronx
"8,795",846 P-101WLSP,Willis Playground Reconstruction,This project will reconstruct the play area at Willis Playground.,construction,100,100,2,12/01/2017 12:00:00 AM,12/01/2018 12:00:00 AM,01/01/2019 12:00:00 AM,01/01/2019 12:00:00 AM,01/01/2019 12:00:00 AM,10/01/2019 12:00:00 AM,02/01/2021 12:00:00 AM,06/01/2021 12:00:00 AM,09/01/2021 12:00:00 AM,09/01/2022 12:00:00 AM,,,"$2,499,000",Michelle Martell,12/20/2021 12:00:00 AM,City Council,East 141st Street between Alexander Avenue and Willis Avenue,X217,40.810941,-73.922964,Bronx
"1,319,111",846 P-5WBRKRF,Willowbrook Park Comfort Station Roof Reconstruction,This project will reconstruct the roof of the comfort station at Willowbrook Park.,design,90,100,0,04/01/2021 12:00:00 AM,04/01/2022 12:00:00 AM,,,04/01/2021 12:00:00 AM,09/01/2021 12:00:00 AM,,06/01/2021 12:00:00 AM,,,,,"$279,000",Cristin Leoutsakos,12/20/2021 12:00:00 AM,Mayoral,,R030,40.606047,-74.155524,Staten Island
"8,691",846 P-209WNGE,Wingate Park Basketball Courts Reconstruction,This project will reconstruct the basketball courts at Wingate Park.,completed,100,100,100,03/01/2017 12:00:00 AM,03/01/2018 12:00:00 AM,,03/01/2018 12:00:00 AM,03/01/2018 12:00:00 AM,12/01/2018 12:00:00 AM,09/01/2019 12:00:00 AM,09/01/2019 12:00:00 AM,10/01/2019 12:00:00 AM,10/01/2020 12:00:00 AM,01/01/2021 12:00:00 AM,01/01/2021 12:00:00 AM,"$2,203,000",Davey Ives,12/20/2021 12:00:00 AM,"Mayoral, Borough President, City Council",Winthrop Street between Brooklyn Avenue and Kingston Avenue,B254,40.658216,-73.944314,Brooklyn
"9,598",,Transmitter Park Shoreline Reconstruction,This project will reconstruct the shoreline at Transmitter Park.,proposed,0,0,0,,,,,,,,,,,,,Less than $1 million,,12/20/2021 12:00:00 AM,City Council,East River between Kent Street and Greenpoint Avenue,B385,40.729845,-73.960681,Brooklyn
"6,659",846 SANDY5-26,Wolfe's Pond Park Playground Reconstruction (Hurricane Sandy),"This project will reconstruct the Sandy-damaged playground and adjacent pathways at Wolfe's Pond Park, including new asphalt pavement, safety surfacing, fencing, benches, and curbs.",completed,100,100,100,08/01/2014 12:00:00 AM,06/01/2015 12:00:00 AM,,05/01/2015 12:00:00 AM,05/01/2015 12:00:00 AM,01/01/2016 12:00:00 AM,04/01/2017 12:00:00 AM,04/01/2017 12:00:00 AM,05/01/2017 12:00:00 AM,05/01/2018 12:00:00 AM,,05/01/2018 12:00:00 AM,"$915,000",Joseph Homsey,12/20/2021 12:00:00 AM,"Mayoral, City Council, Federal","Cornelia Avenue, Chester Avenue, Raritan Bay",R031,40.519498,-74.186326,Staten Island
"5,963",846 SANDY5-27,Wolfe's Pond Park Landscape Reconstruction,This project will reconstruct the berm and restore the landscape in Wolfe's Pond Park.,completed,100,100,100,03/01/2013 12:00:00 AM,06/01/2014 12:00:00 AM,09/01/2015 12:00:00 AM,10/01/2015 12:00:00 AM,10/01/2015 12:00:00 AM,07/01/2016 12:00:00 AM,06/01/2017 12:00:00 AM,06/01/2017 12:00:00 AM,10/01/2017 12:00:00 AM,09/01/2019 12:00:00 AM,12/01/2019 12:00:00 AM,10/01/2019 12:00:00 AM,"$2,947,000",Joseph Homsey,12/20/2021 12:00:00 AM,MayoralStateFederal,Holton Avenue and Purdy Place,R031,40.519703,-74.192225,Staten Island
"10,077",,Woodtree Playground Basketball Courts Reconstruction,This project will reconstruct the basketball courts at Woodtree Playground.,proposed,0,0,0,,,,,,,,,,,,,Between $5 million and $10 million,Joanne Amagrande,12/20/2021 12:00:00 AM,"Borough President, City Council",20th Avenue between 37th Street and 38th Street,Q332,40.777592,-73.902353,Queens
"9,210",846 P-406YPFN,Yellowstone Park Fencing Reconstruction,This project will reconstruct the fencing at Yellowstone Park.,procurement,100,5,0,05/01/2018 12:00:00 AM,05/01/2019 12:00:00 AM,01/01/2020 12:00:00 AM,12/01/2019 12:00:00 AM,12/01/2019 12:00:00 AM,09/01/2020 12:00:00 AM,03/01/2021 12:00:00 AM,,,,,,Less than $1 million,Joanne Amagrande,12/20/2021 12:00:00 AM,City Council,"68th Avenue, 68th Road, 108th Street, Yellowstone Boulevard",Q425,40.726349,-73.848554,Queens
"4,726",846 P-1MELCOM,Yolanda Garcia Park Construction,This project will construct Yolanda Garcia Park.,completed,100,100,100,04/01/2008 12:00:00 AM,11/01/2013 12:00:00 AM,03/01/2015 12:00:00 AM,05/01/2015 12:00:00 AM,05/01/2015 12:00:00 AM,02/01/2016 12:00:00 AM,07/01/2016 12:00:00 AM,07/01/2016 12:00:00 AM,10/01/2016 12:00:00 AM,09/01/2019 12:00:00 AM,,04/01/2019 12:00:00 AM,"$6,147,000",Michelle Martell,12/20/2021 12:00:00 AM,"Mayoral, Borough President, City Council",Melrose Avenue between East 159th and East 160th Streets,X353,40.82310389,-73.91380833,Bronx
"1,056,111",846 P-6ROOF15,Zimmerman Playground Comfort Station Roof Reconstruction,This project will reconstruct the roof at the comfort station in Zimmerman Playground.,completed,100,100,100,05/01/2016 12:00:00 AM,07/01/2016 12:00:00 AM,,11/01/2016 12:00:00 AM,08/01/2016 12:00:00 AM,01/01/2017 12:00:00 AM,,11/01/2016 12:00:00 AM,12/01/2016 12:00:00 AM,04/01/2017 12:00:00 AM,,04/01/2017 12:00:00 AM,"$76,000",Cristin Leoutsakos,12/20/2021 12:00:00 AM,Mayoral,,X087,40.866226,-73.868763,Bronx
"8,652",,Zimmerman Playground Reconstruction,"This project will reconstruct the handball courts, play equipment, swing set, and seating area at the southern portion of Zimmerman Playground.",proposed,0,0,0,,,,,,,,,,,,,Between $1 million and $3 million,Michelle Martell,12/20/2021 12:00:00 AM,City Council,Britton Street between Olinville Avenue and Barker Avenue,X087,40.866171,-73.868713,Bronx
"4,635",,Putnam Trail Right-of-Way Acquisition,,proposed,0,0,0,,,,,,,,,,,,,Greater than $10 million,,12/20/2021 12:00:00 AM,Mayoral,,NA,40.88136,-73.901488,Bronx
"5,942",846 P-1TREE05,Bronx Street Tree Planting FY13 - Community Boards 1-8 (XG-113M),This project will plant trees in Community Boards 1-8 in the Bronx.,completed,100,100,100,07/01/2012 12:00:00 AM,12/01/2012 12:00:00 AM,,07/01/2012 12:00:00 AM,07/01/2012 12:00:00 AM,04/01/2013 12:00:00 AM,,01/01/2013 12:00:00 AM,02/01/2013 12:00:00 AM,02/01/2014 12:00:00 AM,,02/01/2014 12:00:00 AM,"$1,899,000",,12/20/2021 12:00:00 AM,"Mayoral, Private",,NA,0,0,Bronx
"5,950",846 P-4TREE09,"Queens Street Tree Planting FY13 - Community Boards 7-9,11 (QG-113M)",This project will plant trees in Community Boards 7-9 &11 in Queens.,completed,100,100,100,07/01/2012 12:00:00 AM,12/01/2012 12:00:00 AM,,07/01/2012 12:00:00 AM,07/01/2012 12:00:00 AM,04/01/2013 12:00:00 AM,,02/01/2013 12:00:00 AM,04/01/2013 12:00:00 AM,03/01/2014 12:00:00 AM,03/01/2014 12:00:00 AM,03/01/2014 12:00:00 AM,"$1,600,000",,12/20/2021 12:00:00 AM,"Mayoral, City Council, Private",,NA,0,0,Queens
"6,593",846 P-5TRE15A,Staten Island Street Tree Planting FY15,This project will plant new and replacement trees at various locations in Staten Island.,completed,100,100,100,07/01/2014 12:00:00 AM,08/01/2014 12:00:00 AM,,08/01/2014 12:00:00 AM,08/01/2014 12:00:00 AM,05/01/2015 12:00:00 AM,07/01/2015 12:00:00 AM,08/01/2015 12:00:00 AM,05/01/2015 12:00:00 AM,05/01/2016 12:00:00 AM,,05/01/2016 12:00:00 AM,"$1,100,000",,12/20/2021 12:00:00 AM,"Mayoral, Private",,NA,0,0,Staten Island
"9,089",,Staten Island Indoor Pool Construction,,proposed,0,0,0,,,,,,,,,,,,,Greater than $10 million,,12/20/2021 12:00:00 AM,Mayoral,,NA,0,0,Staten Island
"1,016,111",846 P-2PLG15B,PS 192 Playground Reconstruction Phase 2,"This project will install additional new play equipment, safety surface and fencing at PS 192 in Brooklyn.",completed,100,100,100,02/01/2014 12:00:00 AM,02/01/2015 12:00:00 AM,,02/01/2015 12:00:00 AM,04/01/2015 12:00:00 AM,09/01/2015 12:00:00 AM,,04/01/2015 12:00:00 AM,07/01/2015 12:00:00 AM,09/01/2015 12:00:00 AM,,09/01/2015 12:00:00 AM,"$150,000",Davey Ives,12/20/2021 12:00:00 AM,Mayoral,,DOE,40.62863,-73.9798222,Brooklyn
"1,123,111",846 P-3LPLZCG,La Plaza Cultural Community Garden Reconstruction,This project will construct new steel fencing and gates and reconstruct the curbs at La Plaza Cultural Community Garden.,completed,100,100,100,02/01/2018 12:00:00 AM,12/01/2018 12:00:00 AM,,12/01/2018 12:00:00 AM,09/01/2018 12:00:00 AM,02/01/2019 12:00:00 AM,,03/01/2019 12:00:00 AM,04/01/2019 12:00:00 AM,07/01/2019 12:00:00 AM,,07/01/2019 12:00:00 AM,"$238,000",Steve Simon,12/20/2021 12:00:00 AM,"Borough President, City Council",,M325,40.725328,-73.978587,Manhattan
"1,172,111",846 P-2HOOPER,Hooper Grove Community Garden Fence Reconstruction,This project will construct new steel fences with concrete curbs and install water service at Hooper Grove Community Garden.,completed,100,100,100,03/01/2019 12:00:00 AM,05/01/2019 12:00:00 AM,,04/01/2019 12:00:00 AM,05/01/2019 12:00:00 AM,10/01/2019 12:00:00 AM,,07/01/2019 12:00:00 AM,10/01/2019 12:00:00 AM,02/01/2020 12:00:00 AM,03/01/2020 12:00:00 AM,03/01/2020 12:00:00 AM,"$273,000",Davey Ives,12/20/2021 12:00:00 AM,City Council,,B583,40.707989,-73.953593,Brooklyn
"1,380,111",846 P-300FDCG,Frederick Douglass Boulevard Community Garden Reconstruction,"This project will reconstruct Frederick Douglass Boulevard Community Garden with new pavements, plantings, and sidewalks.",completed,100,100,100,05/01/2018 12:00:00 AM,05/01/2019 12:00:00 AM,,03/01/2021 12:00:00 AM,10/01/2021 12:00:00 AM,03/01/2022 12:00:00 AM,,08/01/2019 12:00:00 AM,08/01/2021 12:00:00 AM,10/01/2021 12:00:00 AM,10/01/2021 12:00:00 AM,10/01/2021 12:00:00 AM,"$107,000",Steve Simon,12/20/2021 12:00:00 AM,Mayoral,,M377,40.690308,-73.839726,Manhattan
"8,797",846 P-3BWWATE,Manhattan Community Garden Water Service Installation,This project will install water service lines at various community gardens in Manhattan.,completed,100,100,100,01/01/2018 12:00:00 AM,06/01/2019 12:00:00 AM,,05/01/2019 12:00:00 AM,05/01/2019 12:00:00 AM,02/01/2020 12:00:00 AM,11/01/2020 12:00:00 AM,11/01/2020 12:00:00 AM,03/01/2021 12:00:00 AM,02/01/2022 12:00:00 AM,,06/01/2021 12:00:00 AM,"$691,000",Steve Simon,12/20/2021 12:00:00 AM,"Mayoral, Borough President, City Council",103 East 122nd Street,M364,40.803087,-73.939773,Manhattan
"8,797",846 P-3BWWATE,Manhattan Community Garden Water Service Installation,This project will install water service lines at various community gardens in Manhattan.,completed,100,100,100,01/01/2018 12:00:00 AM,06/01/2019 12:00:00 AM,,05/01/2019 12:00:00 AM,05/01/2019 12:00:00 AM,02/01/2020 12:00:00 AM,11/01/2020 12:00:00 AM,11/01/2020 12:00:00 AM,03/01/2021 12:00:00 AM,02/01/2022 12:00:00 AM,,06/01/2021 12:00:00 AM,"$691,000",Steve Simon,12/20/2021 12:00:00 AM,"Mayoral, Borough President, City Council",East 8th Street between Avenues C & D,M311,40.723998,-73.977345,Manhattan
"8,797",846 P-3BWWATE,Manhattan Community Garden Water Service Installation,This project will install water service lines at various community gardens in Manhattan.,completed,100,100,100,01/01/2018 12:00:00 AM,06/01/2019 12:00:00 AM,,05/01/2019 12:00:00 AM,05/01/2019 12:00:00 AM,02/01/2020 12:00:00 AM,11/01/2020 12:00:00 AM,11/01/2020 12:00:00 AM,03/01/2021 12:00:00 AM,02/01/2022 12:00:00 AM,,06/01/2021 12:00:00 AM,"$691,000",Steve Simon,12/20/2021 12:00:00 AM,"Mayoral, Borough President, City Council",Lexington Avenue between East 100th and East 101 Streets,M327,40.788806,-73.949231,Manhattan
"8,797",846 P-3BWWATE,Manhattan Community Garden Water Service Installation,This project will install water service lines at various community gardens in Manhattan.,completed,100,100,100,01/01/2018 12:00:00 AM,06/01/2019 12:00:00 AM,,05/01/2019 12:00:00 AM,05/01/2019 12:00:00 AM,02/01/2020 12:00:00 AM,11/01/2020 12:00:00 AM,11/01/2020 12:00:00 AM,03/01/2021 12:00:00 AM,02/01/2022 12:00:00 AM,,06/01/2021 12:00:00 AM,"$691,000",Steve Simon,12/20/2021 12:00:00 AM,"Mayoral, Borough President, City Council",Pleasant Avenue between East 118 & East 119 Streets,M299,40.796573,-73.931606,Manhattan
"8,797",846 P-3BWWATE,Manhattan Community Garden Water Service Installation,This project will install water service lines at various community gardens in Manhattan.,completed,100,100,100,01/01/2018 12:00:00 AM,06/01/2019 12:00:00 AM,,05/01/2019 12:00:00 AM,05/01/2019 12:00:00 AM,02/01/2020 12:00:00 AM,11/01/2020 12:00:00 AM,11/01/2020 12:00:00 AM,03/01/2021 12:00:00 AM,02/01/2022 12:00:00 AM,,06/01/2021 12:00:00 AM,"$691,000",Steve Simon,12/20/2021 12:00:00 AM,"Mayoral, Borough President, City Council",West 126th Street between St. Nicholas & Frederick Douglass,M328,40.811423,-73.951569,Manhattan
"3,539",846 P-4PNYCB5,PS 38 Playground Reconstruction,This project will reconstruct the playground at PS 38 in Queens.,completed,100,100,100,04/01/2009 12:00:00 AM,01/01/2012 12:00:00 AM,01/01/2012 12:00:00 AM,01/01/2012 12:00:00 AM,01/01/2012 12:00:00 AM,10/01/2012 12:00:00 AM,,01/01/2013 12:00:00 AM,01/01/2013 12:00:00 AM,01/01/2014 12:00:00 AM,01/01/2014 12:00:00 AM,01/01/2014 12:00:00 AM,"$863,000",,12/20/2021 12:00:00 AM,Mayoral,135-21 241st Street,DOE,40.670831,-73.733843,Queens
"6,832",846 NDF-DVDSO,Davidson Park Construction,This project will construct Davidson Park.,procurement,100,5,0,12/01/2019 12:00:00 AM,12/01/2020 12:00:00 AM,,01/01/2021 12:00:00 AM,01/01/2021 12:00:00 AM,10/01/2021 12:00:00 AM,,,,,,,Greater than $10 million,Michelle Martell,12/20/2021 12:00:00 AM,Mayoral,1801 Davidson Avenue between West 176th Street and West 177th Street,X367,40.849555,-73.912471,Bronx
"2,065",846 P-2PNYCB3,PS 192 Playground Reconstruction,This project will construct a new playground at Brooklyn PS 192 and open the playground for the surrounding community to use outside of school hours.,completed,100,100,100,07/01/2010 12:00:00 AM,08/01/2012 12:00:00 AM,,08/01/2012 12:00:00 AM,08/01/2012 12:00:00 AM,05/01/2013 12:00:00 AM,,06/01/2013 12:00:00 AM,06/01/2013 12:00:00 AM,06/01/2014 12:00:00 AM,06/01/2014 12:00:00 AM,06/01/2014 12:00:00 AM,"$1,394,000",Davey Ives,12/20/2021 12:00:00 AM,"Mayoral, City Council",18th Avenue between 47th Street and 48th Street,DOE,40.628648,-73.979256,Brooklyn
"8,793",846 P-2GTGRDN,Brooklyn Community Garden Water Service Installation,This project will install water service lines at various community gardens in Brooklyn.,procurement,100,85,0,01/01/2018 12:00:00 AM,06/01/2019 12:00:00 AM,,05/01/2019 12:00:00 AM,05/01/2019 12:00:00 AM,02/01/2020 12:00:00 AM,12/01/2021 12:00:00 AM,,,,,,Less than $1 million,Davey Ives,12/20/2021 12:00:00 AM,"Mayoral, City Council",555 Glenmore Avenue,B468,40.674246,-73.889907,Brooklyn
"8,793",846 P-2GTGRDN,Brooklyn Community Garden Water Service Installation,This project will install water service lines at various community gardens in Brooklyn.,procurement,100,85,0,01/01/2018 12:00:00 AM,06/01/2019 12:00:00 AM,,05/01/2019 12:00:00 AM,05/01/2019 12:00:00 AM,02/01/2020 12:00:00 AM,12/01/2021 12:00:00 AM,,,,,,Less than $1 million,Davey Ives,12/20/2021 12:00:00 AM,"Mayoral, City Council",Corner Of Livonia Avenue and Schenck Avenue,B515,40.665445,-73.886836,Brooklyn
"8,793",846 P-2GTGRDN,Brooklyn Community Garden Water Service Installation,This project will install water service lines at various community gardens in Brooklyn.,procurement,100,85,0,01/01/2018 12:00:00 AM,06/01/2019 12:00:00 AM,,05/01/2019 12:00:00 AM,05/01/2019 12:00:00 AM,02/01/2020 12:00:00 AM,12/01/2021 12:00:00 AM,,,,,,Less than $1 million,Davey Ives,12/20/2021 12:00:00 AM,"Mayoral, City Council","Glenmore Avenue, Ashford Street, Cleveland Street",B417,40.674654,-73.884903,Brooklyn
"8,793",846 P-2GTGRDN,Brooklyn Community Garden Water Service Installation,This project will install water service lines at various community gardens in Brooklyn.,procurement,100,85,0,01/01/2018 12:00:00 AM,06/01/2019 12:00:00 AM,,05/01/2019 12:00:00 AM,05/01/2019 12:00:00 AM,02/01/2020 12:00:00 AM,12/01/2021 12:00:00 AM,,,,,,Less than $1 million,Davey Ives,12/20/2021 12:00:00 AM,"Mayoral, City Council",Powell Street and New Lott Avenue,B486,40.658292,-73.901494,Brooklyn
"8,793",846 P-2GTGRDN,Brooklyn Community Garden Water Service Installation,This project will install water service lines at various community gardens in Brooklyn.,procurement,100,85,0,01/01/2018 12:00:00 AM,06/01/2019 12:00:00 AM,,05/01/2019 12:00:00 AM,05/01/2019 12:00:00 AM,02/01/2020 12:00:00 AM,12/01/2021 12:00:00 AM,,,,,,Less than $1 million,Davey Ives,12/20/2021 12:00:00 AM,"Mayoral, City Council",Surf Avenue between West 29 Street and West 28 Street,B562,40.573527,-73.994705,Brooklyn
"8,793",846 P-2GTGRDN,Brooklyn Community Garden Water Service Installation,This project will install water service lines at various community gardens in Brooklyn.,procurement,100,85,0,01/01/2018 12:00:00 AM,06/01/2019 12:00:00 AM,,05/01/2019 12:00:00 AM,05/01/2019 12:00:00 AM,02/01/2020 12:00:00 AM,12/01/2021 12:00:00 AM,,,,,,Less than $1 million,Davey Ives,12/20/2021 12:00:00 AM,"Mayoral, City Council",Vernon Avenue between Nostrand & Marcy Avenues,B508,40.694261,-73.950304,Brooklyn
"9,165",846 P-4WPJAMC,NYCHA Pomonok Houses Open Space Construction,This project will construct a new open space within the NYCHA Pomonok Houses.,construction,100,100,41,10/01/2018 12:00:00 AM,10/01/2019 12:00:00 AM,,11/01/2019 12:00:00 AM,11/01/2019 12:00:00 AM,08/01/2020 12:00:00 AM,12/01/2020 12:00:00 AM,04/01/2021 12:00:00 AM,06/01/2021 12:00:00 AM,06/01/2022 12:00:00 AM,,,"$3,000,000",Joanne Amagrande,12/20/2021 12:00:00 AM,Mayoral,71st Avenue between Kissena Boulevard and Parsons Boulevard,Q515,40.730404,-73.81212,Queens
"9,621",,Concerned Citizens of Grove Street Community Garden Playground Construction,This project will construct a playground at Grove Street Community Garden,proposed,0,0,0,,,,,,,,,,,,,Less than $1 million,,12/20/2021 12:00:00 AM,,72-74 Grove Street,NA,40.6922062,-73.9213318,Brooklyn
"9,294",846 P-2SUCSGN,Success Garden Reconstruction,This project will reconstruct the multi-purpose play and passive recreation areas in Success Garden.,construction,100,100,80,09/01/2018 12:00:00 AM,09/01/2019 12:00:00 AM,,10/01/2019 12:00:00 AM,10/01/2019 12:00:00 AM,06/01/2020 12:00:00 AM,11/01/2020 12:00:00 AM,04/01/2021 12:00:00 AM,06/01/2021 12:00:00 AM,05/01/2022 12:00:00 AM,,,"$1,950,000",Davey Ives,12/20/2021 12:00:00 AM,"Borough President, City Council",Alabama Avenue & Livonia Avenue,B383,40.664533,-73.897372,Brooklyn
"9,381",846 SANDY4-45,Thursby Basin Park Construction,This project will construct Thursby Basin Park.,design,80,0,0,03/01/2020 12:00:00 AM,09/01/2021 12:00:00 AM,12/01/2021 12:00:00 AM,,,,,,,,,,Greater than $10 million,Joanne Amagrande,12/20/2021 12:00:00 AM,"City Council, Federal",Beach 63rd Street between Elizabeth Road and Thursby Avenue,Q479,40.595536,-73.791752,Queens
"8,970",846 SANDY4-37,Bay Breeze Park Construction,This project will construct Bay Breeze Park.,procurement,100,5,0,04/01/2018 12:00:00 AM,10/01/2019 12:00:00 AM,04/01/2021 12:00:00 AM,04/01/2021 12:00:00 AM,04/01/2021 12:00:00 AM,01/01/2022 12:00:00 AM,,,,,,,Between $5 million and $10 million,Joanne Amagrande,12/20/2021 12:00:00 AM,"Mayoral, City Council, Federal",Beach 88th Street and Beach Channel Drive,Q499,40.590357,-73.814309,Queens
"7,330",846 P-2SANDY,Coney Island Greenstreets and Green Infrastructure Construction,This project will construct green infrastructure to capture storm water at Greenstreets at various locations near Coney Island Beach and Boardwalk.,completed,100,100,100,02/01/2015 12:00:00 AM,02/01/2016 12:00:00 AM,09/01/2017 12:00:00 AM,12/01/2017 12:00:00 AM,12/01/2017 12:00:00 AM,08/01/2018 12:00:00 AM,11/01/2019 12:00:00 AM,08/01/2019 12:00:00 AM,09/01/2019 12:00:00 AM,09/01/2020 12:00:00 AM,11/01/2020 12:00:00 AM,11/01/2020 12:00:00 AM,"$1,281,000",,12/20/2021 12:00:00 AM,"Mayoral, Federal","Between Brighton 1st Street, Neptune Avenue, West End Avenue, and the Coney Island Boardwalk",NA,0,0,Brooklyn
"10,264",,Bond Street End Park Construction,This project will construct a waterfront edge park at the intersection of Bond Street and 4th Street.,proposed,0,0,0,,,,,,,,,,,,,Between $3 million and $5 million,,12/20/2021 12:00:00 AM,Mayoral,Bond Street and 4th Street,NA,0,0,Brooklyn
"8,869",846 P-302MHSA,Bowery & East 4th Street (DEP Site) New Open Space Construction,The project will construct a new open space at the DEP site on East 4th Street between Bowery and Lafayette Street.,construction,100,100,29,10/01/2018 12:00:00 AM,10/01/2019 12:00:00 AM,,10/01/2019 12:00:00 AM,10/01/2019 12:00:00 AM,07/01/2020 12:00:00 AM,04/01/2021 12:00:00 AM,10/01/2021 12:00:00 AM,11/01/2021 12:00:00 AM,10/01/2022 12:00:00 AM,,,"$1,270,000",Steve Simon,12/20/2021 12:00:00 AM,"Mayoral, Borough President, City Council",Bowery & East 4th Street,DEP,40.727665,-73.992113,Manhattan
"6,098",846 P-103CGJF,CS 134 Community Garden Reconstruction,"This project will reconstruct the perimeter concrete retaining walls, steel fencing and gate, and install a new water supply system at CS 134 Community Garden.",construction,100,100,58,03/01/2017 12:00:00 AM,07/01/2017 12:00:00 AM,,06/01/2018 12:00:00 AM,06/01/2018 12:00:00 AM,03/01/2019 12:00:00 AM,,03/01/2019 12:00:00 AM,05/01/2019 12:00:00 AM,05/01/2020 12:00:00 AM,08/01/2021 12:00:00 AM,,"$1,015,000",Michelle Martell,12/20/2021 12:00:00 AM,"Mayoral, City Council",Bristow Street between Freeman and Jennings Streets,X340,40.82814361,-73.90248222,Bronx
